# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,-2.90
# idle,pivot_deg,28.12
# idle,pivot_deg,6.06
# idle,pivot_deg,-14.50
# idle,pivot_deg,3.08
# idle,pivot_deg,5.36
# idle,pivot_deg,0.97
# idle,pivot_deg,-0.70
# idle,pivot_deg,0.26
# idle,pivot_deg,0.53
# idle,pivot_deg,0.35
# idle,pivot_deg,-1.67
# idle,pivot_deg,0.88
# idle,pivot_deg,-0.09
# idle,pivot_deg,0.18
# idle,pivot_deg,0.44
# idle,pivot_deg,0.00
# idle,pivot_deg,0.18
# idle,pivot_deg,0.53
# idle,pivot_deg,0.26
# idle,pivot_deg,-0.62
# idle,pivot_deg,-9.84
# idle,pivot_deg,2.20
# idle,pivot_deg,0.35
# idle,pivot_deg,-5.01
# idle,pivot_deg,-2.02
# idle,pivot_deg,0.53
# idle,pivot_deg,-1.67
# idle,pivot_deg,1.85
# idle,pivot_deg,-2.99
# idle,pivot_deg,-2.46
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
  STAGE 1: motor OFF. Displace ~20-30 deg and RELEASE.
# TEST,freeswing
# DURATION_S,20
# columns: t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
13.1060,9.668,-115.92,283.870,0.0,0
13.1110,9.141,-111.92,283.870,0.0,0
13.1160,8.525,-118.04,283.870,0.0,0
13.1210,7.910,-117.61,283.781,0.0,0
13.1260,7.207,-128.64,283.870,0.0,0
13.1310,6.592,-124.93,283.870,0.0,0
13.1360,5.977,-125.20,283.870,0.0,0
13.1420,5.361,-123.95,283.959,0.0,0
13.1470,4.834,-127.75,283.959,0.0,0
13.1520,4.131,-133.15,283.959,0.0,0
13.1570,3.340,-147.68,283.870,0.0,0
13.1620,2.637,-141.28,283.693,0.0,0
13.1670,1.846,-147.02,283.870,0.0,0
13.1720,1.055,-149.60,284.047,0.0,0
13.1770,0.352,-140.90,283.870,0.0,0
13.1820,-0.439,-144.94,283.959,0.0,0
13.1870,-1.230,-146.73,284.047,0.0,0
13.1920,-1.846,-147.50,283.693,0.0,0
13.1970,-2.461,-131.90,284.756,0.0,0
13.2020,-3.076,-126.91,284.225,0.0,0
13.2070,-3.516,-103.95,284.047,0.0,0
13.2120,-4.043,-103.05,283.516,0.0,0
13.2170,-4.570,-106.23,283.870,0.0,0
13.2220,-5.098,-107.63,283.959,0.0,0
13.2270,-5.537,-95.39,284.047,0.0,0
13.2320,-5.977,-89.97,283.870,0.0,0
13.2370,-6.240,-78.59,284.047,0.0,0
13.2420,-6.592,-69.66,283.959,0.0,0
13.2470,-6.855,-57.80,283.870,0.0,0
13.2520,-7.207,-63.99,283.959,0.0,0
13.2570,-7.471,-60.09,284.136,0.0,0
13.2620,-7.734,-56.71,284.047,0.0,0
13.2670,-7.998,-56.83,283.870,0.0,0
13.2720,-8.350,-64.97,283.959,0.0,0
13.2770,-8.701,-68.57,284.047,0.0,0
13.2820,-8.965,-67.42,284.047,0.0,0
13.2870,-9.229,-56.81,283.959,0.0,0
13.2920,-9.492,-54.01,284.047,0.0,0
13.2970,-9.668,-44.72,284.047,0.0,0
13.3020,-9.756,-32.69,284.047,0.0,0
13.3070,-9.844,-23.80,283.781,0.0,0
13.3120,-10.020,-31.31,283.959,0.0,0
13.3170,-10.107,-23.18,283.959,0.0,0
13.3220,-10.283,-27.89,283.870,0.0,0
13.3270,-10.371,-25.49,284.047,0.0,0
13.3320,-10.459,-19.20,284.136,0.0,0
13.3370,-10.547,-17.80,284.136,0.0,0
13.3420,-10.635,-17.19,283.959,0.0,0
13.3470,-10.635,-7.63,284.047,0.0,0
13.3520,-10.635,-1.47,283.959,0.0,0
13.3570,-10.635,-0.65,283.870,0.0,0
13.3620,-10.635,-0.29,283.959,0.0,0
13.3670,-10.723,-12.99,284.313,0.0,0
13.3720,-10.723,-6.78,284.047,0.0,0
13.3770,-10.723,-3.01,284.225,0.0,0
13.3820,-10.811,-12.27,283.959,0.0,0
13.3870,-10.811,-5.44,284.225,0.0,0
13.3920,-10.811,-2.42,283.959,0.0,0
13.3980,-10.723,6.82,283.959,0.0,0
13.4030,-10.635,15.89,283.959,0.0,0
13.4080,-10.635,7.05,283.959,0.0,0
13.4130,-10.459,20.73,284.047,0.0,0
13.4180,-10.371,21.75,283.870,0.0,0
13.4230,-10.195,27.25,284.047,0.0,0
13.4280,-10.020,30.91,284.225,0.0,0
13.4330,-9.756,42.52,283.781,0.0,0
13.4380,-9.580,39.62,284.047,0.0,0
13.4430,-9.404,37.80,284.136,0.0,0
13.4480,-9.141,45.58,283.604,0.0,0
13.4530,-8.965,39.04,284.047,0.0,0
13.4580,-8.613,54.04,283.870,0.0,0
13.4630,-8.438,46.97,283.870,0.0,0
13.4680,-8.086,57.54,283.959,0.0,0
13.4730,-7.734,62.25,283.604,0.0,0
13.4780,-7.383,65.97,283.959,0.0,0
13.4830,-6.943,76.92,283.959,0.0,0
13.4880,-6.592,68.90,284.313,0.0,0
13.4930,-6.064,86.11,284.136,0.0,0
13.4980,-5.537,96.77,283.870,0.0,0
13.5030,-4.922,112.73,284.136,0.0,0
13.5080,-4.482,110.69,283.959,0.0,0
13.5130,-3.867,113.95,283.959,0.0,0
13.5180,-3.252,114.16,284.047,0.0,0
13.5230,-2.637,115.89,283.959,0.0,0
13.5280,-2.109,105.72,284.047,0.0,0
13.5330,-1.494,112.67,284.047,0.0,0
13.5380,-0.967,110.48,283.959,0.0,0
13.5430,-0.439,107.58,284.136,0.0,0
13.5480,0.088,104.66,283.959,0.0,0
13.5530,0.615,114.34,284.047,0.0,0
13.5580,1.230,117.20,283.959,0.0,0
13.5630,1.934,128.48,284.136,0.0,0
13.5680,2.549,122.24,283.781,0.0,0
13.5730,3.252,127.37,284.047,0.0,0
13.5780,3.955,132.95,283.870,0.0,0
13.5830,4.570,126.85,283.959,0.0,0
13.5880,5.273,133.95,283.781,0.0,0
13.5930,5.977,138.74,284.047,0.0,0
13.5980,6.504,135.47,284.047,0.0,0
13.6030,7.119,128.51,283.870,0.0,0
13.6080,7.734,123.47,283.604,0.0,0
13.6130,8.350,121.25,283.870,0.0,0
13.6180,8.877,109.32,283.781,0.0,0
13.6230,9.492,112.12,283.870,0.0,0
13.6280,10.195,127.43,283.604,0.0,0
13.6330,10.723,115.11,284.313,0.0,0
13.6380,11.338,117.53,283.781,0.0,0
13.6440,11.865,124.43,283.870,0.0,0
13.6490,12.393,113.79,283.959,0.0,0
13.6540,13.008,115.72,283.870,0.0,0
13.6590,13.535,106.87,283.781,0.0,0
13.6640,14.063,101.73,283.959,0.0,0
13.6690,14.502,86.59,283.870,0.0,0
13.6740,14.941,86.06,283.959,0.0,0
13.6790,15.293,74.90,283.781,0.0,0
13.6840,15.645,71.58,283.959,0.0,0
13.6890,15.908,69.00,283.959,0.0,0
13.6940,16.260,68.98,283.959,0.0,0
13.6990,16.523,58.72,283.870,0.0,0
13.7040,16.787,51.56,283.250,0.0,0
13.7090,16.963,42.39,283.781,0.0,0
13.7140,16.963,18.81,284.047,0.0,0
13.7190,16.963,8.35,283.870,0.0,0
13.7240,17.051,10.37,283.870,0.0,0
13.7290,17.051,4.60,283.781,0.0,0
13.7340,16.963,-5.44,284.047,0.0,0
13.7390,16.875,-15.28,283.959,0.0,0
13.7440,16.875,-6.78,283.959,0.0,0
13.7490,16.787,-13.94,283.870,0.0,0
13.7540,16.699,-17.11,284.313,0.0,0
13.7590,16.611,-16.87,284.225,0.0,0
13.7640,16.523,-18.42,283.693,0.0,0
13.7690,16.348,-25.76,283.959,0.0,0
13.7740,16.260,-18.10,284.047,0.0,0
13.7790,16.084,-28.23,283.870,0.0,0
13.7840,15.820,-38.01,283.693,0.0,0
13.7890,15.645,-35.70,283.870,0.0,0
13.7940,15.381,-46.30,283.870,0.0,0
13.7990,15.205,-39.37,284.225,0.0,0
13.8040,15.029,-35.07,283.870,0.0,0
13.8090,14.854,-37.72,283.781,0.0,0
13.8140,14.766,-27.67,284.047,0.0,0
13.8190,14.502,-41.11,283.959,0.0,0
13.8240,14.414,-32.38,283.959,0.0,0
13.8290,14.063,-52.72,284.047,0.0,0
13.8340,13.711,-63.14,284.136,0.0,0
13.8390,13.271,-75.65,283.959,0.0,0
13.8440,12.744,-92.13,284.047,0.0,0
13.8490,12.305,-88.52,283.870,0.0,0
13.8540,11.953,-80.24,283.959,0.0,0
13.8590,11.514,-86.27,283.781,0.0,0
13.8640,10.986,-98.78,284.225,0.0,0
13.8690,10.547,-103.41,283.781,0.0,0
13.8740,9.932,-114.26,284.668,0.0,0
13.8790,9.404,-106.22,283.870,0.0,0
13.8840,8.877,-104.07,283.959,0.0,0
13.8890,8.350,-103.09,283.781,0.0,0
13.8940,7.646,-122.19,283.959,0.0,0
13.8990,7.031,-124.01,283.959,0.0,0
13.9040,6.416,-123.41,284.047,0.0,0
13.9100,5.801,-123.14,283.604,0.0,0
13.9150,5.361,-116.13,284.490,0.0,0
13.9200,4.746,-116.78,283.959,0.0,0
13.9250,4.043,-126.33,283.870,0.0,0
13.9300,3.340,-132.53,283.870,0.0,0
13.9350,2.637,-131.94,283.781,0.0,0
13.9400,1.934,-131.67,284.402,0.0,0
13.9450,1.318,-122.02,284.136,0.0,0
13.9500,0.615,-127.27,283.870,0.0,0
13.9550,-0.088,-132.91,283.959,0.0,0
13.9600,-0.703,-138.36,284.313,0.0,0
13.9650,-1.494,-145.73,283.959,0.0,0
13.9700,-2.197,-141.13,283.959,0.0,0
13.9750,-2.813,-129.09,283.959,0.0,0
13.9800,-3.340,-115.84,283.870,0.0,0
13.9850,-3.691,-91.15,284.047,0.0,0
13.9900,-4.219,-94.75,283.870,0.0,0
13.9950,-4.658,-89.67,283.959,0.0,0
14.0000,-5.098,-87.43,283.959,0.0,0
14.0050,-5.449,-82.99,283.427,0.0,0
14.0100,-5.889,-84.46,284.136,0.0,0
14.0150,-6.240,-72.26,284.047,0.0,0
14.0200,-6.592,-68.77,283.781,0.0,0
14.0250,-6.855,-59.32,283.959,0.0,0
14.0300,-7.119,-55.15,284.047,0.0,0
14.0350,-7.383,-53.29,283.870,0.0,0
14.0400,-7.734,-63.38,283.959,0.0,0
14.0450,-7.998,-59.80,284.047,0.0,0
14.0500,-8.262,-62.84,283.959,0.0,0
14.0550,-8.613,-64.59,283.870,0.0,0
14.0600,-8.965,-65.37,283.959,0.0,0
14.0650,-9.229,-57.83,284.047,0.0,0
14.0700,-9.404,-43.26,284.136,0.0,0
14.0750,-9.492,-27.09,283.959,0.0,0
14.0800,-9.580,-18.69,284.047,0.0,0
14.0850,-9.756,-27.83,283.870,0.0,0
14.0900,-9.844,-23.28,284.047,0.0,0
14.0950,-9.932,-25.00,284.225,0.0,0
14.1000,-10.107,-33.25,284.047,0.0,0
14.1050,-10.195,-25.67,283.959,0.0,0
14.1100,-10.283,-22.32,284.136,0.0,0
14.1150,-10.283,-9.91,284.047,0.0,0
14.1200,-10.283,-4.40,284.136,0.0,0
14.1250,-10.371,-8.62,283.870,0.0,0
14.1300,-10.371,-3.82,283.604,0.0,0
14.1350,-10.371,-1.70,283.959,0.0,0
14.1400,-10.371,-0.89,284.136,0.0,0
14.1450,-10.371,-0.39,284.047,0.0,0
14.1500,-10.283,12.69,284.136,0.0,0
14.1550,-10.371,-2.27,284.402,0.0,0
14.1600,-10.371,-1.01,284.136,0.0,0
14.1660,-10.371,-0.45,284.136,0.0,0
14.1710,-10.283,12.66,283.781,0.0,0
14.1760,-10.283,5.62,283.781,0.0,0
14.1810,-10.195,11.79,284.313,0.0,0
14.1860,-10.107,15.45,283.959,0.0,0
14.1910,-9.932,24.45,283.870,0.0,0
14.1960,-9.756,31.60,284.047,0.0,0
14.2010,-9.668,21.92,284.047,0.0,0
14.2060,-9.492,25.68,284.136,0.0,0
14.2110,-9.316,27.35,284.313,0.0,0
14.2160,-9.053,37.63,283.959,0.0,0
14.2210,-8.877,36.91,283.959,0.0,0
14.2260,-8.613,41.87,283.870,0.0,0
14.2310,-8.350,51.85,283.959,0.0,0
14.2360,-8.086,53.04,284.313,0.0,0
14.2410,-7.734,61.90,283.693,0.0,0
14.2460,-7.471,57.51,284.047,0.0,0
14.2510,-7.119,60.30,284.313,0.0,0
14.2560,-6.680,74.40,284.047,0.0,0
14.2610,-6.240,83.68,283.959,0.0,0
14.2660,-5.801,84.76,283.959,0.0,0
14.2710,-5.273,93.14,284.136,0.0,0
14.2760,-4.834,100.47,284.136,0.0,0
14.2810,-4.219,109.81,283.959,0.0,0
14.2860,-3.691,104.26,283.959,0.0,0
14.2910,-3.076,111.49,283.959,0.0,0
14.2960,-2.549,108.04,284.047,0.0,0
14.3010,-2.021,103.48,283.250,0.0,0
14.3060,-1.494,101.44,284.225,0.0,0
14.3110,-0.967,99.31,283.959,0.0,0
14.3160,-0.352,110.52,283.959,0.0,0
14.3210,0.088,111.48,284.490,0.0,0
14.3260,0.615,108.03,283.959,0.0,0
14.3310,1.230,113.18,283.959,0.0,0
14.3360,1.934,126.68,283.693,0.0,0
14.3410,2.549,124.06,283.870,0.0,0
14.3460,3.164,121.50,283.693,0.0,0
14.3510,3.779,117.50,283.781,0.0,0
14.3560,4.395,118.59,284.047,0.0,0
14.3610,5.098,129.05,284.047,0.0,0
14.3660,5.625,130.42,284.225,0.0,0
14.3710,6.240,124.32,283.693,0.0,0
14.3760,6.855,118.77,283.693,0.0,0
14.3810,7.471,117.94,283.959,0.0,0
14.3860,8.086,119.51,283.870,0.0,0
14.3910,8.613,108.56,284.047,0.0,0
14.3960,9.229,116.57,284.047,0.0,0
14.4010,9.756,108.65,283.959,0.0,0
14.4060,10.371,115.36,283.604,0.0,0
14.4120,10.811,114.00,283.870,0.0,0
14.4170,11.338,106.12,283.959,0.0,0
14.4220,11.953,113.54,283.959,0.0,0
14.4270,12.480,107.29,283.781,0.0,0
14.4320,13.008,101.92,283.870,0.0,0
14.4370,13.535,102.14,283.959,0.0,0
14.4420,13.887,80.10,283.959,0.0,0
14.4470,14.326,83.18,283.781,0.0,0
14.4520,14.678,76.64,283.870,0.0,0
14.4570,14.941,71.64,283.959,0.0,0
14.4620,15.293,71.54,283.870,0.0,0
14.4670,15.557,57.24,283.338,0.0,0
14.4720,15.908,63.75,283.604,0.0,0
14.4770,16.084,48.50,283.959,0.0,0
14.4820,16.172,30.81,283.870,0.0,0
14.4870,16.260,20.34,283.959,0.0,0
14.4920,16.260,9.03,283.959,0.0,0
14.4970,16.348,11.90,283.870,0.0,0
14.5020,16.260,-3.08,283.693,0.0,0
14.5070,16.260,-1.37,283.959,0.0,0
14.5120,16.172,-13.46,283.870,0.0,0
14.5170,16.172,-5.97,283.781,0.0,0
14.5220,16.084,-13.58,283.870,0.0,0
14.5270,15.996,-18.89,284.225,0.0,0
14.5320,15.908,-17.66,284.490,0.0,0
14.5370,15.820,-17.13,283.161,0.0,0
14.5420,15.645,-27.12,283.870,0.0,0
14.5470,15.557,-27.01,283.959,0.0,0
14.5520,15.381,-29.58,284.047,0.0,0
14.5570,15.117,-41.94,283.870,0.0,0
14.5620,14.941,-40.76,284.225,0.0,0
14.5670,14.678,-48.13,283.870,0.0,0
14.5720,14.590,-30.64,283.959,0.0,0
14.5770,14.414,-32.41,283.959,0.0,0
14.5820,14.326,-22.28,283.870,0.0,0
14.5870,14.150,-25.85,283.161,0.0,0
14.5920,13.975,-32.26,283.870,0.0,0
14.5970,13.711,-43.13,283.604,0.0,0
14.6020,13.447,-50.81,283.959,0.0,0
14.6070,13.184,-49.43,284.047,0.0,0
14.6120,12.744,-69.58,283.959,0.0,0
14.6170,12.217,-89.44,283.870,0.0,0
14.6220,11.865,-74.47,283.870,0.0,0
14.6270,11.426,-80.69,283.781,0.0,0
14.6320,11.074,-75.53,283.781,0.0,0
14.6370,10.723,-80.35,284.047,0.0,0
14.6420,10.195,-94.22,283.870,0.0,0
14.6470,9.580,-111.58,283.870,0.0,0
14.6520,9.053,-108.09,283.693,0.0,0
14.6570,8.525,-108.46,283.959,0.0,0
14.6620,8.086,-95.77,283.959,0.0,0
14.6670,7.471,-109.66,284.225,0.0,0
14.6720,6.855,-117.03,283.959,0.0,0
14.6780,6.240,-120.31,283.870,0.0,0
14.6830,5.713,-125.85,283.338,0.0,0
14.6880,5.186,-112.78,283.959,0.0,0
14.6930,4.482,-128.13,283.959,0.0,0
14.6980,3.867,-124.70,284.313,0.0,0
14.7030,3.164,-131.80,283.959,0.0,0
14.7080,2.549,-122.07,283.870,0.0,0
14.7130,1.934,-117.77,283.693,0.0,0
14.7180,1.318,-118.72,283.693,0.0,0
14.7230,0.791,-111.26,283.870,0.0,0
14.7280,0.264,-117.77,283.959,0.0,0
14.7330,-0.439,-130.34,283.781,0.0,0
14.7380,-1.143,-133.58,283.338,0.0,0
14.7430,-1.934,-143.63,283.870,0.0,0
14.7480,-2.549,-132.14,283.959,0.0,0
14.7530,-3.076,-112.93,283.870,0.0,0
14.7580,-3.516,-97.74,283.781,0.0,0
14.7630,-3.867,-84.34,283.781,0.0,0
14.7680,-4.307,-85.05,283.870,0.0,0
14.7730,-4.658,-85.32,284.136,0.0,0
14.7780,-5.098,-85.50,283.870,0.0,0
14.7830,-5.537,-84.17,283.959,0.0,0
14.7880,-5.977,-84.99,283.959,0.0,0
14.7930,-6.240,-69.39,283.959,0.0,0
14.7980,-6.504,-57.67,283.427,0.0,0
14.8030,-6.855,-63.94,284.136,0.0,0
14.8080,-7.119,-58.42,283.781,0.0,0
14.8130,-7.383,-55.95,283.870,0.0,0
14.8180,-7.646,-60.84,283.959,0.0,0
14.8230,-7.910,-53.89,284.402,0.0,0
14.8280,-8.262,-60.61,284.047,0.0,0
14.8330,-8.613,-61.67,284.136,0.0,0
14.8380,-8.965,-64.07,283.959,0.0,0
14.8430,-9.229,-58.89,283.959,0.0,0
14.8480,-9.316,-35.42,283.870,0.0,0
14.8530,-9.404,-22.38,284.136,0.0,0
14.8580,-9.492,-16.60,283.959,0.0,0
14.8630,-9.580,-16.51,283.870,0.0,0
14.8680,-9.668,-16.61,284.047,0.0,0
14.8730,-9.756,-15.26,284.047,0.0,0
14.8780,-9.932,-26.30,284.047,0.0,0
14.8830,-10.020,-24.53,284.402,0.0,0
14.8880,-10.020,-10.89,283.427,0.0,0
14.8930,-10.107,-12.73,284.047,0.0,0
14.8980,-10.107,-5.65,283.959,0.0,0
14.9030,-10.107,-2.51,283.870,0.0,0
14.9080,-10.107,-1.31,283.781,0.0,0
14.9130,-10.107,-0.58,284.047,0.0,0
14.9180,-10.107,-0.26,283.959,0.0,0
14.9230,-10.020,6.55,284.047,0.0,0
14.9280,-10.020,2.91,284.047,0.0,0
14.9340,-10.020,-0.63,283.781,0.0,0
14.9390,-9.932,6.40,283.959,0.0,0
14.9440,-9.932,2.84,283.959,0.0,0
14.9490,-9.932,1.26,283.959,0.0,0
14.9540,-9.844,8.51,284.136,0.0,0
14.9590,-9.756,13.07,283.959,0.0,0
14.9640,-9.668,13.70,284.047,0.0,0
14.9690,-9.492,25.61,284.047,0.0,0
14.9740,-9.316,33.50,284.313,0.0,0
14.9790,-9.141,37.00,283.427,0.0,0
14.9840,-8.965,37.17,284.047,0.0,0
14.9890,-8.789,35.32,283.870,0.0,0
14.9940,-8.525,44.50,283.959,0.0,0
14.9990,-8.350,43.94,283.870,0.0,0
15.0040,-8.086,46.38,284.047,0.0,0
15.0090,-7.734,58.93,283.959,0.0,0
15.0140,-7.471,57.83,283.959,0.0,0
15.0190,-7.207,51.15,284.047,0.0,0
15.0240,-6.768,70.33,283.959,0.0,0
15.0290,-6.416,67.91,284.047,0.0,0
15.0340,-5.977,77.76,283.959,0.0,0
15.0390,-5.449,91.44,283.870,0.0,0
15.0440,-5.098,88.65,283.959,0.0,0
15.0490,-4.570,93.64,283.959,0.0,0
15.0540,-3.955,106.79,283.781,0.0,0
15.0590,-3.428,104.30,283.870,0.0,0
15.0640,-2.900,104.84,283.781,0.0,0
15.0690,-2.373,105.09,283.870,0.0,0
15.0740,-1.846,107.13,284.047,0.0,0
15.0790,-1.318,106.10,284.136,0.0,0
15.0840,-0.791,107.59,283.959,0.0,0
15.0890,-0.352,109.92,283.959,0.0,0
15.0940,0.176,109.28,283.604,0.0,0
15.0990,0.703,110.20,284.047,0.0,0
15.1040,1.318,118.69,283.693,0.0,0
15.1090,1.934,122.43,283.781,0.0,0
15.1140,2.461,111.26,284.047,0.0,0
15.1190,3.076,112.96,283.870,0.0,0
15.1240,3.691,113.71,283.959,0.0,0
15.1290,4.307,115.69,283.870,0.0,0
15.1340,4.834,122.02,284.136,0.0,0
15.1390,5.449,122.52,283.959,0.0,0
15.1440,6.064,117.98,283.959,0.0,0
15.1490,6.680,115.94,283.959,0.0,0
15.1540,7.295,118.60,283.870,0.0,0
15.1590,7.822,108.15,284.047,0.0,0
15.1640,8.438,115.16,284.136,0.0,0
15.1690,8.877,98.73,284.047,0.0,0
15.1740,9.492,109.06,283.781,0.0,0
15.1800,9.844,97.84,283.870,0.0,0
15.1850,10.371,97.73,283.870,0.0,0
15.1900,10.898,97.67,283.870,0.0,0
15.1950,11.514,110.51,283.959,0.0,0
15.2000,12.041,109.52,283.959,0.0,0
15.2050,12.568,109.10,283.604,0.0,0
15.2100,12.920,85.11,284.225,0.0,0
15.2150,13.359,84.00,283.959,0.0,0
15.2200,13.711,73.97,283.959,0.0,0
15.2250,13.975,68.60,283.959,0.0,0
15.2300,14.326,70.19,284.136,0.0,0
15.2350,14.678,70.88,283.959,0.0,0
15.2400,14.941,59.56,283.870,0.0,0
15.2450,15.205,55.25,283.870,0.0,0
15.2500,15.293,33.80,284.047,0.0,0
15.2550,15.469,34.52,283.959,0.0,0
15.2600,15.469,15.32,283.693,0.0,0
15.2650,15.557,13.46,284.047,0.0,0
15.2700,15.557,7.03,283.959,0.0,0
15.2750,15.557,3.12,283.870,0.0,0
15.2800,15.557,1.38,283.870,0.0,0
15.2850,15.469,-7.28,284.136,0.0,0
15.2900,15.469,-3.23,283.693,0.0,0
15.2950,15.381,-8.10,283.959,0.0,0
15.3000,15.293,-16.46,283.959,0.0,0
15.3050,15.205,-16.59,283.693,0.0,0
15.3100,15.117,-15.26,283.959,0.0,0
15.3150,15.029,-15.82,283.959,0.0,0
15.3200,14.854,-24.62,283.870,0.0,0
15.3250,14.678,-33.06,283.959,0.0,0
15.3300,14.502,-32.26,283.781,0.0,0
15.3350,14.326,-33.14,283.870,0.0,0
15.3400,14.063,-43.52,283.781,0.0,0
15.3450,13.887,-40.05,283.781,0.0,0
15.3500,13.799,-28.69,283.959,0.0,0
15.3550,13.623,-32.25,284.047,0.0,0
15.3600,13.535,-27.77,284.756,0.0,0
15.3650,13.271,-44.00,284.047,0.0,0
15.3700,13.184,-27.42,284.047,0.0,0
15.3750,12.920,-37.67,283.781,0.0,0
15.3800,12.568,-55.06,283.870,0.0,0
15.3850,12.217,-64.16,283.870,0.0,0
15.3900,11.777,-76.11,283.959,0.0,0
15.3950,11.338,-81.41,283.693,0.0,0
15.4000,10.986,-74.47,283.959,0.0,0
15.4050,10.723,-68.87,283.693,0.0,0
15.4100,10.371,-65.33,283.959,0.0,0
15.4150,9.844,-84.52,283.870,0.0,0
15.4200,9.316,-94.44,283.781,0.0,0
15.4250,8.789,-96.21,283.870,0.0,0
15.4300,8.262,-98.22,283.870,0.0,0
15.4350,7.734,-104.06,283.959,0.0,0
15.4400,7.207,-104.74,284.668,0.0,0
15.4460,6.680,-103.39,283.959,0.0,0
15.4510,6.152,-113.68,283.959,0.0,0
15.4560,5.537,-115.68,284.225,0.0,0
15.4610,4.922,-119.72,283.959,0.0,0
15.4660,4.307,-121.50,283.959,0.0,0
15.4710,3.691,-119.15,284.136,0.0,0
15.4760,2.988,-130.96,283.870,0.0,0
15.4810,2.461,-115.04,283.870,0.0,0
15.4860,1.934,-105.35,284.225,0.0,0
15.4910,1.406,-102.29,283.959,0.0,0
15.4960,0.967,-107.16,283.870,0.0,0
15.5010,0.439,-108.04,283.959,0.0,0
15.5060,-0.176,-114.40,283.781,0.0,0
15.5110,-0.967,-136.75,283.781,0.0,0
15.5160,-1.670,-136.43,284.136,0.0,0
15.5210,-2.285,-127.00,283.959,0.0,0
15.5260,-2.813,-111.88,283.959,0.0,0
15.5310,-3.252,-97.29,283.781,0.0,0
15.5360,-3.604,-82.90,283.870,0.0,0
15.5410,-3.867,-74.92,284.225,0.0,0
15.5460,-4.307,-80.88,283.870,0.0,0
15.5510,-4.746,-83.53,283.250,0.0,0
15.5560,-5.186,-86.10,283.959,0.0,0
15.5610,-5.537,-72.99,283.959,0.0,0
15.5660,-5.889,-67.16,283.959,0.0,0
15.5710,-6.240,-66.50,283.959,0.0,0
15.5760,-6.504,-56.40,284.136,0.0,0
15.5810,-6.855,-63.37,283.959,0.0,0
15.5860,-7.031,-53.30,283.870,0.0,0
15.5910,-7.295,-49.14,284.047,0.0,0
15.5960,-7.646,-58.50,284.047,0.0,0
15.6010,-7.910,-54.79,283.959,0.0,0
15.6060,-8.262,-61.02,284.490,0.0,0
15.6110,-8.525,-52.57,284.047,0.0,0
15.6160,-8.877,-60.05,284.047,0.0,0
15.6210,-9.053,-45.46,283.870,0.0,0
15.6260,-9.141,-28.07,283.870,0.0,0
15.6310,-9.316,-35.35,283.693,0.0,0
15.6360,-9.316,-15.69,284.047,0.0,0
15.6410,-9.404,-14.86,283.870,0.0,0
15.6460,-9.492,-14.48,284.313,0.0,0
15.6510,-9.580,-15.71,283.959,0.0,0
15.6560,-9.668,-13.65,283.959,0.0,0
15.6610,-9.756,-15.34,284.047,0.0,0
15.6660,-9.756,-6.81,283.516,0.0,0
15.6710,-9.844,-10.92,283.959,0.0,0
15.6760,-9.844,-5.70,283.959,0.0,0
15.6810,-9.756,10.32,283.959,0.0,0
15.6860,-9.844,-8.27,284.047,0.0,0
15.6910,-9.756,3.00,284.047,0.0,0
15.6960,-9.756,1.33,284.047,0.0,0
15.7020,-9.668,13.44,283.959,0.0,0
15.7070,-9.668,5.96,284.047,0.0,0
15.7120,-9.580,13.58,283.959,0.0,0
15.7170,-9.580,6.02,284.047,0.0,0
15.7220,-9.492,14.08,284.047,0.0,0
15.7270,-9.492,6.25,284.047,0.0,0
15.7320,-9.404,10.67,284.225,0.0,0
15.7370,-9.316,17.60,283.959,0.0,0
15.7420,-9.229,17.09,284.047,0.0,0
15.7470,-9.053,25.18,284.047,0.0,0
15.7520,-8.877,31.91,284.136,0.0,0
15.7570,-8.613,45.84,283.959,0.0,0
15.7620,-8.438,42.47,283.693,0.0,0
15.7670,-8.262,44.30,283.959,0.0,0
15.7720,-8.086,38.47,284.313,0.0,0
15.7770,-7.822,40.92,284.047,0.0,0
15.7820,-7.471,56.52,284.047,0.0,0
15.7870,-7.207,51.96,283.959,0.0,0
15.7920,-6.855,61.40,284.136,0.0,0
15.7970,-6.504,65.59,284.136,0.0,0
15.8020,-6.064,76.74,283.959,0.0,0
15.8070,-5.625,81.69,283.870,0.0,0
15.8120,-5.273,83.57,284.047,0.0,0
15.8170,-4.746,95.65,284.047,0.0,0
15.8220,-4.219,102.94,283.870,0.0,0
15.8270,-3.779,93.31,283.870,0.0,0
15.8320,-3.252,96.93,283.516,0.0,0
15.8370,-2.813,90.65,284.047,0.0,0
15.8420,-2.197,107.37,283.693,0.0,0
15.8470,-1.670,108.15,283.959,0.0,0
15.8520,-1.143,108.47,283.870,0.0,0
15.8570,-0.791,97.54,283.870,0.0,0
15.8620,-0.264,98.81,283.693,0.0,0
